UF,Cidade,Bairro,Latitude,Longitude,muni,people,income,density,consumer,cons_a_total,cons_b_current,cons_c_expenditure,cons_1_food,cons_2_housing,cons_3_clothing,cons_4_transport,cons_5_hygiene_care,cons_6_health,cons_7_education,cons_8_recreation,cons_9_tobacco,cons_10_personal_services,cons_12_others,cons_13_asset_increase,cons_14_liability_reduction,class_a1,class_a2,class_b1,class_b2,class_c,class_d,class_e,age_babies,age_kids,age_teens,age_young_adults,age_adults,age_middle_age,age_young_eldery,age_eldery,pop_active,pop_youngness,pop_oldness,areaid,clu_0_nome,clu_0_atv,clu_0_pct_over_avg,clu_1_nome,clu_1_atv,clu_1_pct_over_avg,clu_2_nome,clu_2_atv,clu_2_pct_over_avg,clu_3_nome,clu_3_atv,clu_3_pct_over_avg,clu_4_nome,clu_4_atv,clu_4_pct_over_avg,atv_1_cod,atv_1_nome,atv_1_atv,atv_1_examples,atv_2_cod,atv_2_nome,atv_2_atv,atv_2_examples,atv_3_cod,atv_3_nome,atv_3_atv,atv_3_examples,atv_4_cod,atv_4_nome,atv_4_atv,atv_4_examples,atv_5_cod,atv_5_nome,atv_5_atv,atv_5_examples,people2022,census_change,income_2022,income_2022_original,income_2010,income_2010_original,income_rate,cluster,pca_1,pca_2,cluster_nome
PE,Recife,Boa Viagem,-8.1235027,-34.9033955,RECIFE,6891,7370,244,17.5 MI,23235044,21280421,17547825,2415413,6591226,584703,3390586,379957,1601500,1143504,518873,49609,233693,648109,3732595,1295676,299,689,576,311,365,465,506,224,808,648,2036,1491,1157,320,219,0.6788839,3.7349043,0.36036843,1156517,Serviços jurídicos,35,310,Serviços de contabilidade,27,272,Corretagem de imóveis,57,239,Psicólogos,12,386,Dentistas,20,248,DIV_47,Comércio,201,"COMERCIAL ACLL ARTIGOS TEXTEIS EIRELI
 FARMACOLOGIA EM AQUICULTURA VETERINARIA LTDA.
 M DE ALMEIDA DOS SANTOS COMERCIO EIRELI
 NOVITA MOVEIS PLANEJADOS LTDA
 VERA LUCIA DA SILVA 88690040404
 ITALO COSTA GOMES 70166744441
 SAMPAIO & FONSECA COMERCIO DE ROUPAS LTDA
 CLAUDIA WAKED DE MORAES REGO
 CARICE COMERCIO DE COMBUSTIVEIS EIRELI
 PETRONORONHA - COMERCIO DE DERIVADOS DE PETROLEO E MINERIOS - EIRELI",DIV_56,Alimentação,57,"MICAEL M MOREIRA EIRELI
 P.R.M. SERVICOS E MAO DE OBRA ESPECIALIZADA EIRELI
 KAMPAI COMERCIO LTDA
 SUELANE MARIA DA SILVA 14588988492
 FTP CULINARIA ORIENTAL LTDA
 IRMAOS CARVALHO COMERCIO LTDA
 LAURO DE OLIVEIRA GUERRA FILHO 89540107415
 CONI MOVEL TEMAKERIA BOA VIAGEM LTDA
 JOSELIA TAVARES DE SOUZA BAR E RESTAURANTE
 RESTAURANTE BRUNO AZEVEDO LTDA",,,,,,,,,,,,,6183,-10.27,7.370,6.500,8.540,3.690,-13.69,1,8.615013034787319,4.756014092447832,Polo de Alta Densidade Popular
PE,Recife,Casa Forte,-8.0337811,-34.9183073,RECIFE,3457,15100,122,15.4 MI,21056685,19025076,15366719,1968198,5674248,507848,3090737,281977,1395898,1108377,478717,34929,203926,629619,3658355,1445019,336,453,236,100,109,91,87,102,362,306,877,776,641,226,177,0.66109645,2.3231876,0.5771819,1156518,Serviços de Eng e Arq,22,507,Serviços jurídicos,12,346,Psicólogos,4,413,Ensino especializado,31,134,Clínicas de Fisioterapia,4,407,DIV_47,Comércio,47,"EVS COMERCIO E SERVICO DE MOVEIS PLANEJADOS EIRELI
 SECURITY IMPORT GUNS - IMPORTADORA E DISTRIBUIDORA DE EQUIPAMENTOS DE SEGURANCA LTDA
 GABRIEL OLIVEIRA DE ALMEIDA 13516274492
 SAULO PASCARETTA GALLO DE AMORIM 08236671461
 MARINA FERRAZ TORRES DE LUNA 07597394470
 LIVRARIA PRACA DE CASA FORTE LTDA
 JERUSALEM COMERCIAL DE MOVEIS LTDA
 S M F B SOUTO MAIOR NAUTICA
 R M DJURIC
 LEONARDO ANDRADE DE MEDEIROS ROCHA 18393225434",DIV_56,Alimentação,38,"VICTOR NERI NASCIMENTO PIZZARIA EIRELI
 LA PECORA NERA COMERCIO DE ALIMENTOS EIRELI
 NEZ BISTRO COMERCIO DE BEBIDAS E RESTAURANTE EIRELI
 EMPADINHAS CASA FORTE COMERCIO DE ALIMENTOS LTDA
 MARIA DAS GRACAS DA SILVA 62562827449
 LIVRARIA PRACA DE CASA FORTE LTDA
 LARGURA COZINHA REGIONAL LTDA
 LAI TCHINH CHIAN BELO 05605667432
 FUTURO COMERCIO DE ALIMENTOS LTDA
 CAFE PRACA DE CASA FORTE LTDA",,,,,,,,,,,,,3463,0.18,15.100,13.300,14.000,6.050,7.71,1,3.9592575757214563,-0.9689196753575332,Polo de Alta Densidade Popular
PE,Recife,Espinheiro,-8.0428691,-34.8912789,RECIFE,3857,11400,136,13.7 MI,18420995,16806177,13747055,1843530,5107839,453823,2713697,279118,1262141,933709,415782,35021,183597,526453,3059123,1090351,268,593,428,251,215,85,109,124,320,288,1185,790,694,244,218,0.6892004,1.6254416,0.6596564,1156519,Serviços jurídicos,17,297,Dentistas,13,352,Ensino especializado,49,133,Corretagem de seguros,5,134,Lavanderias,4,477,DIV_47,Comércio,152,"ALMEIDA COMERCIO DE BOLSAS EIRELI
 SO MOVEIS E ACESSORIOS EIRELI
 RAFAELLA PONTES DE CARVALHO 11286893755
 PASSIRA COMERCIO DE DERIVADOS DE PETROLEO LTDA
 JMP SERVICOS E PRODUTOS VETERINARIOS LTDA
 MARCOS E SILVA COMERCIO DE COLCHOES LTDA
 CLINERIO COMERCIO DE HORTIFRUTIGRANJEIROS EIRELI
 CHAAMA INFORMATICA, PAPELARIA E SERVICOS LTDA
 SUMAYA GOUVEIA DA SILVEIRA 01334178402
 JULIA MONTEIRO PINHO 14444886439",DIV_56,Alimentação,56,"HRS ALIMENTOS EIRELI
 HRS ALIMENTOS EIRELI
 SANTA MARTA 2 RESTAURANTE LTDA
 MARIA TORTA LTDA
 MARIA TORTA LTDA
 FENG AIQIONG RESTAURANTE EIRELI
 MARIANOS BAR & RESTAURANTE LTDA.
 LUCAS SANTOS DA SILVA 70278735401
 MILLENA RAMOS PASSOS 02094369218
 OSCAR J C MARINS RESTAURANTE",,,,,,,,,,,,,3941,2.18,11.400,10.000,11.400,4.920,-0.24,1,4.117076929406153,0.19673527891203993,Polo de Alta Densidade Popular
PE,Recife,Madalena,-8.0537581,-34.9083686,RECIFE,2222,11400,79,6.9 MI,9098496,8335696,6860208,939864,2560193,227103,1339165,145992,630935,451874,204264,18526,91786,254367,1475488,501719,144,377,315,174,189,91,91,62,196,195,687,484,402,131,119,0.69087285,1.8155978,0.56683797,1156520,Revenda de automóveis,33,2173,Corretagem de seguros,9,459,Escola técnica e superior,4,665,Dentistas,8,269,Pet shop,16,232,DIV_47,Comércio,100,"REAL TINTAS AUTOMOTIVAS LTDA
 JOSE GUERRA DE ARAUJO 21489866434
 L. COELHO COMERCIO E PRODUCOES
 MONICA CAVALCANTI SIMONI DE FARIAS 02842905482
 JADILSON GALDINO FIGUEIREDO
 MARIA JULIA COSTA MAIA 10463740440
 PET SHOP KERO KOLO LTDA
 CM COMERCIO DE ROUPAS E VESTUARIO LTDA
 R.P. PET SHOP LTDA
 BRASIL DESIGN REVESTIMENTOS LTDA",DIV_56,Alimentação,55,"TBS ALIMENTOS EIRELI
 JCAM COMERCIO DE ALIMENTOS E SERVICOS EIRELI
 DP ALIMENTOS LTDA
 ANA CAROLINA DA ROCHA SILVA BEZERRIL LTDA
 PAULO VICTOR PINHEIRO MENDONCA 04239048419
 VEGANU COMERCIO DE ALIMENTOS LTDA
 ANDRE CARLOS DA SILVA RODRIGUES 11828092436
 LUCINEIDE MIGUEL LIRA 42991773553
 MARIA DAS DORES CUSTODIO DA SILVA
 JANINE VALENCA DE ARAUJO SILVA 42819385400",,,,,,,,,,,,,2615,17.67,11.400,10.100,9.780,4.220,16.58,0,0.03273229550808186,0.14857603534583372,Perfil Intermediário (Grupo 0)
PE,Recife,Graças,-8.0451664,-34.9007686,RECIFE,3441,12800,122,13.5 MI,18310654,16624882,13510737,1772113,4999692,447138,2694697,261361,1233434,946979,414888,32165,180031,535123,3114144,1166836,305,488,364,144,135,57,95,80,283,340,969,722,637,240,181,0.6740814,1.8698992,0.6067527,1156521,Consultórios médicos,56,592,Corretagem de seguros,13,399,Serviços jurídicos,19,265,Clínicas de Fisioterapia,8,425,Serviços de contabilidade,13,193,DIV_47,Comércio,80,"MANOEL CARLOS DE OLIVEIRA COMERCIO DE MOVEIS EIRELI
 MUMA COMERCIO DE MOVEIS S A
 GRACAS COMERCIO DE ROUPAS E ACESSORIOS EIRELI
 C.P.J. CONFECCOES LTDA
 CEMOPEL CM PETROLEO LTDA
 M S C COMERCIO DE SORVETES E DERIVADOS LTDA
 PLATTERZ AMAZING FOOD COMERCIO DE FRIOS LTDA
 LINA COMERCIO DE ROUPAS INFANTIS LTDA
 CARLOS LEAL NETO
 MAYRA T GUERRA ALVES CORDEIRO CONFECCOES",DIV_56,Alimentação,55,"KEYLA MARIA DE CASTRO CAVALCANTI EIRELI
 ANA PAULA S. BROL LANCHES EIRELI
 RCK RESTAURANTES E ALIMENTOS LTDA
 MARIA DA GLORIA CONSULTORIA EM TECNOLOGIA DA INFORMACAO EIRELI
 DOCECLETA EMPREENDIMENTOS ALIMENTICIOS LTDA
 NAQ COMERCIO DE ALIMENTOS EIRELI
 DR CHICKEN FOOD LTDA
 CANTINHO GASTRONOMICO LTDA
 RESTAURANTE CACHACARIA TRADICAO LTDA
 NANCY A. DE QUEIROZ BARROS LANCHONETES",,,,,,,,,,,,,3399,-1.23,12.800,11.300,12.300,5.320,3.65,1,3.3947668102325896,-0.5789790926886283,Polo de Alta Densidade Popular
PE,Recife,Pina,-8.0963033,-34.8946884,RECIFE,60,5290,2,85.3 mil,110831,102008,85320,12232,33033,2893,15598,2054,7615,5120,2421,297,1114,2978,16688,5836,0,0,0,0,0,1,3,1,7,7,13,15,7,3,2,0.60771275,2.597561,0.37850466,1156522,Ensino especializado,0,0,Lavanderias,0,0,Deliveries,0,0,"Cama, mesa e banho",0,0,Casas lotéricas,0,0,DIV_47,Comércio,0,,DIV_56,Alimentação,0,,,,,,,,,,,,,,10,-83.4,5.290,4.670,5.080,2.190,4.14,0,-5.032841573146644,-0.47169202839300794,Perfil Intermediário (Grupo 0)
PE,Recife,Várzea,-8.0450381,-34.9691733,RECIFE,59,2020,2,40.7 mil,48490,45830,40747,6837,16911,1507,6267,1379,3400,1680,954,230,521,1063,5083,1443,0,0,0,0,0,1,1,2,9,6,16,13,8,2,0,0.6410526,4.779661,0.204947,1156523,Ensino especializado,0,0,Lavanderias,0,0,Deliveries,0,0,"Cama, mesa e banho",0,0,Casas lotéricas,0,0,DIV_47,Comércio,0,,DIV_56,Alimentação,0,,,,,,,,,,,,,,5,-91.55,2.020,1.780,2.150,928,-6.04,0,-5.06926139935918,-0.29048756195937403,Perfil Intermediário (Grupo 0)
RS,Porto Alegre,Moinhos de Vento,-30.0240687,-51.2054232,PORTO ALEGRE,2542,19500,90,17.7 MI,24663498,22094497,17667782,2173609,6462215,592287,3625172,298038,1579992,1343798,563178,35971,234093,766197,4426715,1887796,502,400,196,84,89,31,45,53,170,162,497,497,571,315,301,0.60911715,0.65754837,1.6344241,1156524,Consultórios médicos,81,641,Serviços jurídicos,41,483,Serviços de Eng e Arq,43,354,Corretagem de imóveis,64,362,Psicólogos,10,391,DIV_47,Comércio,144,"MENINA DE VENTO EIRELI
 DIMED S/A - DISTRIBUIDORA DE MEDICAMENTOS
 CHERIE BOUTIQUE EIRELI
 INFINITY COMERCIO DE VESTUARIO EIRELI
 VANESSA CUTIN SCLIAR
 BLANK CONVENIENCIAS LTDA
 LUHRING COMERCIO DE VESTUARIO EIRELI
 HRE - COMERCIO DE BEBIDAS E ALIMENTOS EIRELI
 JFRACCARO CONFECCOES EIRELI
 NORD HUB DIGITAL LTDA",DIV_56,Alimentação,69,"MB RESTAURANTE E COMERCIO LTDA
 MARILENE KOSINSKI DE OLIVEIRA 39632601068
 MARIANA MORAES SCHMIDT EIRELI
 PROSPERAR COMERCIO FISICO E DIGITAL LTDA
 MOLHO & SABOR COMERCIO DE ALIMENTOS EIRELI
 AGNATA MARKETING E EVENTOS LTDA
 BAR E RESTAURANTE DAIMU LTDA.
 EKT COMERCIO DE ALIMENTOS LTDA
 DIVINA CHAMPA BISTRO E CAFE LTDA
 CMZ COMERCIO DE GENEROS ALIMENTICIOS EIRELI",,,,,,,,,,,,,2033,-20.02,19.500,17.200,20.400,8.810,-4.64,1,4.0939884485263365,-3.4629578846668494,Polo de Alta Densidade Popular
RS,Porto Alegre,Cidade Baixa,-30.0402405,-51.2218676,PORTO ALEGRE,5810,7480,206,17.4 MI,22902089,21008827,17351583,2400936,6470182,582132,3379858,380116,1586612,1131172,511810,48478,232973,636031,3657243,1231005,356,874,892,604,645,202,229,88,290,353,2188,1215,978,403,375,0.7434533,0.95903563,1.0913414,1156525,Ensino especializado,81,170,Serviços de Eng e Arq,25,205,Serviços de Tecnologia,27,212,Serviços de contabilidade,15,189,Serviços jurídicos,16,163,DIV_47,Comércio,128,"MRC BUENO CAFETERIA E COMERCIO DE VESTUARIO EIRELI
 V MARKETING SUPRIMENTOS - EIRELI
 DIMED S/A - DISTRIBUIDORA DE MEDICAMENTOS
 EDITH JACQUELINE LEON ORELLANA EIRELI
 DOUBLE COMERCIO DE CONFECCAO LTDA
 GARG POSTO DE SERVICOS EIRELI
 CRISTIAN RONI CONRAD 81534191020
 ARMAZEM PORTALUPPI LTDA
 J A DE ALMEIDA - SANEANTES
 QUIRON FARMACIA LTDA",DIV_56,Alimentação,146,"ZERO TATTOO BAR E RESTAURANTE LTDA
 REPUBLICA TEMAKI RESTAURANTE EIRELI
 PURPLE BAR E COMERCIO LTDA
 CHARRUA COMERCIO DE GENEROS ALIMENTICIOS - EIRELI
 RODRIGO DORNELLES DE SOUZA 03055105095
 MAGNI E ANDRIOLA COMERCIO DE ALIMENTOS LTDA
 PFB COMERCIO DE ALIMENTOS LTDA
 TARANTINO BAR LTDA
 SANTA AREPA COMERCIO DE LANCHES LTDA
 COLLAB CASA AZUL LTDA",,,,,,,,,,,,,5002,-13.91,7.480,6.600,6.930,2.990,7.89,1,8.044410877539311,1.973842318422527,Polo de Alta Densidade Popular
RS,Porto Alegre,Petrópolis,-30.0394053,-51.1830208,PORTO ALEGRE,3738,13800,132,17.2 MI,23394349,21188628,17168183,2224925,6342877,567800,3441297,323474,1563639,1221359,531013,40092,228402,692106,4020445,1549463,503,768,448,222,237,71,104,104,266,211,1029,845,768,276,254,0.70383114,1.1378226,0.92436904,1156526,Serviços de Eng e Arq,45,604,Consultórios médicos,29,293,Ensino especializado,62,165,Corretagem de seguros,8,236,Psicólogos,7,409,DIV_47,Comércio,61,"NINAH FOULARDS COMERCIO DE VESTUARIO E ACESSORIOS EIRELI
 TURRI DECOR COMERCIO DE ARTIGOS DOMESTICOS LTDA
 LORIVAL DE SOUZA
 EUROTEK LTDA
 INTERSEPT - COMERCIO E INSTALACAO DE SISTEMAS DE SEGURANCA ELETRONICA LTDA
 FRUTA CASE COMERCIO DE ACESSORIOS PARA CELULAR LTDA
 CF POZZEBON COMERCIO DE ALIMENTOS LTDA
 MARA RUBIA BLOSCHTEIN SAUTE 70559880049
 MARIO LUIZ DE VARGAS 38189348000
 DEBORA BUGS 96295228020",DIV_56,Alimentação,21,"KEF BAR & RESTAURANTE EIRELI
 TOLEDO, AZAMBUJA E BOAVENTURA COMERCIO DE PIZZAS LTDA
 JL TEIXEIRA COMERCIO DE ALIMENTOS LTDA
 ANA MARIA AZAMBUJA DA SILVA 33392153087
 SOLANGE TONIOLO DA CAS
 ROBERTA RIBAS DA SILVA 81375336053
 FERNANDA CAZABONET GANZER 05961320936
 FITXPRESS LTDA
 MADRECITA - BISTRO E RESTAURANTE LTDA
 DALAPICULA & DALAPICULA LTDA",,,,,,,,,,,,,3870,3.54,13.800,12.200,12.000,5.180,15.37,1,5.453404124910275,-1.3715261263803495,Polo de Alta Densidade Popular
RS,Porto Alegre,Menino Deus,-30.0556966,-51.2239504,PORTO ALEGRE,5082,10900,180,19.6 MI,26377585,23986206,19557892,2591402,7245297,651005,3885253,388594,1781919,1353692,595492,48657,261088,765284,4428315,1643531,415,711,543,316,368,106,99,103,365,350,1343,1097,1008,463,358,0.67764693,1.0458227,1.0850713,1156527,Serviços jurídicos,41,644,Psicólogos,15,839,Serviços de Eng e Arq,27,264,Ensino especializado,59,117,Escola de Idiomas,5,252,DIV_47,Comércio,102,"ONCOMED PRODUTOS FARMACEUTICOS LTDA
 COMERCIO DE MEDICAMENTOS BRAIR LTDA
 OIARA FARMACIA DE MANIPULACAO E DROGARIA EIRELI
 DROGARIA MENINO DEUS LTDA
 CIRCLE OPTICAL COMERCIO DE OCULOS EIRELI
 B. MORAIS
 QUIRON FARMACIA LTDA
 SITCOM SISTEMAS INTEGRADOS DE TELECOMUNICACOES EIRELI
 TATIANA DO AMARAL GOMES 00036740020
 ACM PRODUTOS ESPORTIVOS E OPTICOS LTDA",DIV_56,Alimentação,31,"MIGS RESTAURANTE LTDA
 ROSANGELA MARTINS CARDOSO
 CARLOS ALBERTO FERREIRA
 ALEXSANDRA DA SILVEIRA TELESCA 96999136068
 CLAUDIA KARIN VILLARROEL CASSEL -GERENTE DE ALIMENTOS E BEBIDAS
 KARINA CASSOL PELLIZZARI 01842204084
 KARLINSKI CHURRASCARIA E PIZZARIA LTDA
 LAAR COMERCIO DE ALIMENTOS LTDA
 SUSHI KAZE COMERCIO DE ALIMENTOS LTDA
 CLARISSA DO PRADO VIEIRA 02499507071",,,,,,,,,,,,,4140,-18.54,10.900,9.620,10.600,4.570,2.9,1,7.497191092262949,-0.3992586217737064,Polo de Alta Densidade Popular
RS,Porto Alegre,Ipanema,-30.1390847,-51.2243699,PORTO ALEGRE,1043,9990,37,3.3 MI,4372807,4004803,3296582,451549,1228542,109667,644589,70326,302393,217619,98088,8929,44164,122491,708221,242349,45,111,96,59,65,24,20,19,95,92,234,230,222,93,60,0.6546073,1.3702862,0.7354943,1156528,Serviços de Eng e Arq,5,369,Serviços de Tecnologia,5,344,Ensino especializado,11,182,Escola de Idiomas,1,390,Livrarias,1,494,DIV_47,Comércio,20,"CHRISTIAN LUIZ GUTERRES BADINO 63055341015
 FERNANDA UNDURRAGA SCHWALM 83171177072
 TATIANA CERCAL BRITTO 45944199091
 RENATA CRAWSHAW D AZEVEDO 83840729068
 TILIG COMERCIO DE APARELHOS ELETRONICOS LTDA
 CAMILLE MEDEIROS PEREIRA 03310903095
 L & R COMERCIALIZACAO DE GAS EIRELI
 MDM COMERCIO REPRESENTACOES E SERVICOS LTDA
 A CASA DO PROFESSOR COMERCIO LTDA.
 PLANTEINDOOR PRODUTOS PARA CULTIVO LTDA",DIV_56,Alimentação,7,"ORTIGOSA COMERCIO DE ALIMENTOS LTDA
 VANESSA MOTA REIS E SILVA 96199873068
 HUGO LUIS PELLICCIOLI 93041748053
 NORTON FLORES DE AZEVEDO 76416542072
 MATHEUS DE MORAES GRINCHPUM 00684955016
 PRISCILA CARDONA GONCALVES 82056030063
 JANICE MEDEIROS E ALBUQUERQUE DE AZEVEDO 57882738034",,,,,,,,,,,,,881,-15.56,9.990,8.810,9.010,3.890,10.98,0,-2.797583251183619,-0.8195988139769871,Perfil Intermediário (Grupo 0)
RS,Porto Alegre,Centro Histórico,-30.0325029,-51.2303294,PORTO ALEGRE,6134,8070,217,22.4 MI,30020056,27365021,22426920,3019653,8321324,755006,4426249,464948,2034734,1522392,673794,58882,300284,859922,4938102,1797061,578,956,926,626,734,265,155,91,345,388,1928,1192,1190,522,546,0.6965574,0.79804164,1.3226466,1156529,Serviços jurídicos,235,1342,Serviços de contabilidade,50,260,Livrarias,19,449,Escola de Idiomas,15,257,Corretagem de imóveis,80,149,DIV_47,Comércio,365,"MAXXY FARMACIA COMERCIO EIRELI
 VIA PORTO COMERCIO DE CALCADOS EIRELI
 STATION GAS COMERCIO DE GLP EIRELI
 OJJD DISTRIBUICAO E SERVICOS EIRELI
 DIMED S/A - DISTRIBUIDORA DE MEDICAMENTOS
 DIMED S/A - DISTRIBUIDORA DE MEDICAMENTOS
 FILATELICA E NUMISMATICA ZEPPELIN EIRELI
 DREBES & CIA LTDA
 ZARM PRODUTOS OPTICOS LTDA.
 GH7 DISTRIBUIDORA LTDA",DIV_56,Alimentação,98,"MODALL REFEICOES EIRELI
 RESTAURANTE BENNINGOBBI EIRELI
 PANQUECAS ALIMENTOS E CONFEITARIA EIRELI
 BOTECO DO CENTRO HISTORICO LTDA
 RESTAURANTE BENINCA LTDA
 CALDAS - RESTAURANTE VIDA & SAUDE LTDA.
 TANIA LIMA DA COSTA 47171812049
 ORIQUE JOSE DA SILVA 13092936191
 J & F RESTAURANTE LTDA
 ONIX BISTRO LTDA",,,,,,,,,,,,,5289,-13.77,8.070,7.120,9.500,4.100,-14.99,1,10.507329980164302,1.074651422368491,Polo de Alta Densidade Popular
GO,Goiânia,Setor Bueno,-16.697876,-49.277922,GOINIA,1753,19000,62,6.4 MI,8522608,7796614,6397369,869340,2380198,211586,1256323,133419,588733,427278,191920,16486,85641,239918,1399246,479500,246,582,581,214,219,113,82,62,206,192,581,408,204,68,28,0.68060666,5.797189,0.21483877,1156530,Ensino especializado,22,228,Bares,0,0,Clínicas Estéticas,11,226,Cabeleireiros,26,178,Agência de publicidade,19,159,DIV_47,Comércio,35,"CASA LIS HOME E DECOR EIRELI
 ESTUFA PROPAGANDA EIRELI
 A L F OTICAS SOCIEDADE LIMITADA
 J V PAZZINI
 ANA CARLA PERACINI BENTO PET SHOP
 MONICA GODOI BATISTA LELIS 61195243120
 BRUNA BATISTA LELIS 70150473141
 JULIAN PALMA DE MENEZES 11299448674
 DAVID ANTONIO COSTA BARROS 84539763172
 HYARA PAULA FLEURI XAVIER 01715153154",DIV_56,Alimentação,7,"FRANCYNE RIBEIRO LEITE MARQUES 01744531161
 JOANA MARIA JOSE 39151174120
 CLEUSA MARIA DE OLIVEIRA 60739053191
 JAIRO ALVES DA SILVA NETO 70420822143
 CRISTINA TAIA 46709924149
 WOLUT J DE S JUNIOR
 LASER COMERCIO DE ALIMENTACAO LTDA",,,,,,,,,,,,,4428,152.61,19.000,16.800,11.800,5.090,61.41,0,0.11880356089523535,-0.215134742462704,Perfil Intermediário (Grupo 0)
GO,Goiânia,Setor Marista,-16.6998893,-49.2625052,GOINIA,958,12200,34,3.7 MI,5026961,4572030,3738164,498830,1384944,126337,740628,76250,337582,257115,112910,9647,49998,145510,833866,311833,79,111,108,80,91,36,27,14,57,92,293,178,186,87,50,0.68617594,1.2581295,0.815364,1156531,Corretagem de seguros,15,655,Serviços jurídicos,26,555,Serviços de Tecnologia,32,467,Serviços de Eng e Arq,17,218,Serviços de contabilidade,10,196,DIV_47,Comércio,71,"REQUINTE COMERCIO DE ILUMINACAO EIRELI
 FORCEFUL COMERCIO DE CALCADOS EIRELI
 ARTE Y COR COMERCIO DE PRESENTE E DECORACOES EIRELI EM RECUPERACAO JUDICIAL
 VICTORIA ALMOCO E EVENTOS EIRELI
 LIVIA AZEVEDO COMERCIO E SERVICOS - EIRELI
 MN REPRESENTACOES COMERCIAIS EIRELI
 LEARNING FACTORY S/A
 ANJINHOS DE SALTO COMERCIO DE CALCADOS LTDA
 PAULA DE CASTRO ANDRADE LTDA
 W.C. NAVES LTDA",DIV_56,Alimentação,25,"NIHOA POKE LTDA
 SOUZA CRUZ BAR E TABACARIA LTDA
 ATHELIE CULINARIA SELF SERVICE EIRELI
 BIG BOSS GRILL E BEER LTDA
 AMELIA BAR E COZINHA SOCIEDADE LIMITADA UNIPESSOAL
 OKLAHOMA SNOOKER BAR LTDA
 VLM BAR RESTAURANTE E TABACARIA LTDA
 MADALENA GASTROBAR RESTAURANTE LTDA
 MARIA APARECIDA PEREIRA CARDOSO
 MARMITERIA COM AMOR LTDA",,,,,,,,,,,,,835,-12.86,12.200,10.700,12.700,5.460,-3.88,0,-2.7036877891240785,-0.9506422682078195,Perfil Intermediário (Grupo 0)
GO,Goiânia,Jardim Goiás,-16.7024172,-49.2385974,GOINIA,1475,18700,52,5.5 MI,7436725,6764149,5516900,731266,2045349,183317,1094869,109744,503118,381224,167905,13782,73610,215543,1247248,461928,381,638,456,282,253,150,103,58,158,151,513,335,186,46,25,0.7012453,5.4508104,0.19487324,1156532,Corretagem de imóveis,57,791,Serviços jurídicos,28,761,Serviços de Eng e Arq,16,266,Serviços de contabilidade,10,261,Serviços de Tecnologia,15,225,DIV_47,Comércio,47,"ALESSANDRA TEODORO MATINS 94334935168
 PLANETA PURIFICADORES EIRELI
 MIX FILTROS E ELETRODOMESTICOS EIRELI
 OMEGA TECNOLOGIA LTDA
 OPEN SOLUTIONS INTERIORES DIVISORIAS PISOS E REVESTIMENTOS EIRELI
 CLIQUE TECNOLOGIA LTDA
 RENATO BARROS SIMOES 35008415115
 VICTOR STENIO MOREIRA DOS SANTOS 00323088171
 CHRISTOPHER PIRES DA COSTA 04054510167
 STORE HITS COMERCIO DE ROUPAS LTDA",DIV_56,Alimentação,19,"VILSON SOUSA NETO 06639762196
 SIMPLE BURGER UNIPESSOAL LTDA
 JOSE COSTA PINHO 00556453131
 LINDOMAR INACIO SABINO 49768140178
 ANDREIA CRISTINA DO CARMO CORREA 00380763222
 JB DE LIMA RESTAURANTE E LANCHES LTDA
 SALOMAO E BARRETO LTDA
 TASCA BAR E RESTAURANTE LTDA
 SABOR SAUDE TRADICOES LTDA
 CAFETERIA AROMA DO CAFE EIRELI",,,,,,,,,,,,,4520,206.4,18.700,16.500,12.400,5.340,51.19,0,-0.24442625898603593,-0.28416261240447926,Perfil Intermediário (Grupo 0)
GO,Goiânia,Setor Oeste,-16.68122,-49.272167,GOINIA,1990,15100,70,10.5 MI,14526326,13096231,10549741,1337559,3876403,351185,2139046,189812,953956,773669,330767,22966,140259,438824,2546489,1022855,283,308,203,85,64,19,23,55,153,152,635,405,377,135,77,0.7123322,1.7131113,0.5956146,1156533,Óticas,3,891,Serviços de Eng e Arq,3,332,Consultórios médicos,4,399,Corretagem de imóveis,3,195,Serviços de contabilidade,1,127,DIV_47,Comércio,11,"MAISA ARAUJO MOTTA EIRELI
 BUON GUSTO ROSCARIA E PANIFICADORA LTDA
 SONORA CENTRO AUDITIVO LTDA
 VANEIDE DUTRA TEIXEIRA 39444406172
 AD MARTINS
 ORIGINALS STORE LTDA
 EL SHADAY COMERCIO DE PRODUTOS OTICOS LTDA
 FORCE BY FORCE LTDA
 MICRO-STOK ASSISTENCIA TECNICA E VENDAS LTDA
 E M BIZARRO PET MANIA LTDA",DIV_56,Alimentação,6,"MARIA ABADIA DE MORAIS 79479391104
 F DE A A M SILVEIRA RESTAURANTE LTDA
 RICARDO DE ALENCAR AMARAL MUNIZ SILVEIRA
 RESTAURANTE E LANCHONETE LAGO DOS MACACOS EIRELI
 FERNANDO DO O NETO
 FERNANDO DO O NETO",,,,,,,,,,,,,1860,-6.55,15.100,13.300,15.000,6.490,0.21,0,0.7398107127590186,-1.8090759211372751,Perfil Intermediário (Grupo 0)
